TransactionID,UserID,Amount,Location,Time,Device,Merchant
TXN1008325,User48,51.48,Sharm,2025-11-10 21:13:47,Web,Amazon
TXN1009530,User86,36.28,Cairo,2025-10-29 05:19:10,Windows,AliExpress
TXN1001585,User66,13.44,Sharm,2025-10-31 01:41:21,Web,Noon
TXN1000978,User98,30.05,Sharm,2025-11-08 15:37:08,iOS,eBay
TXN1009860,User47,92.9,Sharm,2025-10-31 20:06:22,Web,eBay
TXN1003865,User36,51.27,Alex,2025-10-24 15:23:05,Android,Amazon
TXN1006519,User17,255.15,Aswan,2025-11-16 05:05:30,Windows,AliExpress
TXN1007615,User85,5.0,Hurghada,2025-11-16 22:18:57,Web,Souq
TXN1008677,User95,23.25,Luxor,2025-11-01 15:48:06,Android,Jumia
TXN1005958,User42,19.7,Alex,2025-10-24 01:07:30,iOS,Jumia
TXN1002385,User93,48.23,Giza,2025-11-02 16:20:39,Windows,eBay
TXN1002068,User97,53.27,Sharm,2025-10-29 11:42:36,iOS,Amazon
TXN1008322,User12,14.68,Hurghada,2025-11-06 07:12:59,Web,LocalStore
TXN1001653,User4,52.23,Cairo,2025-10-24 03:57:29,iOS,Jumia
TXN1004626,User85,5.0,Aswan,2025-11-01 10:59:51,Web,Souq
TXN1004314,User19,9.82,Cairo,2025-11-03 23:12:29,Android,Jumia
TXN1006489,User49,100.3,Aswan,2025-10-28 10:09:32,Windows,Amazon
TXN1005414,User27,19.75,Giza,2025-10-29 15:42:10,iOS,Amazon
TXN1006639,User16,29.8,Hurghada,2025-11-20 06:22:30,Android,Souq
TXN1008270,User11,26.46,Hurghada,2025-10-26 15:13:17,Windows,Souq
TXN1007789,User11,28.25,Luxor,2025-10-24 08:38:08,Windows,eBay
TXN1003904,User3,25.19,Giza,2025-11-05 17:43:04,Windows,Jumia
TXN1004209,User88,31.82,Cairo,2025-11-17 13:20:18,Android,AliExpress
TXN1002067,User6,77.71,Cairo,2025-11-10 17:35:27,Android,AliExpress
TXN1005827,User2,81.1,Aswan,2025-11-14 20:42:08,Windows,Amazon
TXN1001272,User47,181.49,Hurghada,2025-10-25 12:17:38,Web,LocalStore
TXN1005816,User29,26.79,Aswan,2025-11-11 12:59:48,Android,Jumia
TXN1009432,User74,27.51,Luxor,2025-11-11 02:11:30,iOS,Souq
TXN1003273,User10,29.14,Luxor,2025-11-16 15:57:12,Windows,Jumia
TXN1009606,User87,91.78,Sharm,2025-11-03 15:22:10,Web,AliExpress
TXN1001533,User55,144.99,Aswan,2025-11-20 08:13:29,Windows,Jumia
TXN1004844,User53,16.54,Luxor,2025-11-12 12:16:30,Web,Jumia
TXN1008376,User60,87.91,Sharm,2025-10-23 21:23:04,iOS,Souq
TXN1005430,User30,18.35,Giza,2025-11-17 13:52:52,iOS,LocalStore
TXN1007940,User100,100.24,Sharm,2025-10-28 10:02:26,Web,Souq
TXN1006125,User41,47.78,Cairo,2025-11-12 10:35:18,Windows,
TXN1002544,User22,9.72,Cairo,2025-11-12 11:55:54,iOS,LocalStore
TXN1009260,User94,50.34,Hurghada,2025-10-27 11:10:59,Windows,Souq
TXN1006564,User31,124.61,Sharm,2025-11-10 15:39:44,Android,eBay
TXN1004222,User74,54.34,Luxor,2025-10-29 11:43:56,iOS,Amazon
TXN1005929,User59,178.38,Aswan,2025-11-14 14:40:35,iOS,Amazon
TXN1006184,User83,90.77,Alex,2025-11-04 16:26:38,Android,Amazon
TXN1006515,User40,94.46,Hurghada,2025-10-25 19:41:29,Web,Amazon
TXN1009300,User27,38.13,Giza,2025-10-28 13:19:15,iOS,Jumia
TXN1000890,User74,11.4,Luxor,2025-10-29 15:06:08,iOS,Souq
TXN1003997,User22,48.87,Giza,2025-11-13 15:21:11,iOS,AliExpress
TXN1008579,User89,40.96,Aswan,2025-11-07 23:27:26,iOS,AliExpress
TXN1001159,User65,358.03,Luxor,2025-11-21 00:42:29,Windows,Noon
TXN1000647,User66,21.35,Sharm,2025-11-13 07:04:53,Web,Souq
TXN1007390,User20,28.29,Hurghada,2025-11-11 13:57:14,Web,eBay
TXN1004548,User1,35.33,Aswan,2025-10-27 12:40:05,iOS,Souq
TXN1008619,User1,58.53,Aswan,2025-11-11 08:18:32,iOS,Amazon
TXN1009319,User84,8.49,Cairo,2025-11-11 15:15:44,Windows,eBay
TXN1003024,User97,13.37,Giza,2025-10-23 15:41:04,iOS,Noon
TXN1009448,User13,75.57,Aswan,2025-10-25 10:57:10,Windows,Souq
TXN1001282,User78,560.17,Luxor,2025-10-31 16:13:14,Android,Noon
TXN1009823,User55,29185.01,Luxor,2025-11-01 14:54:15,Windows,Jumia
TXN1007154,User21,15.23,Alex,2025-10-30 12:16:33,Android,eBay
TXN1000511,User22,20.08,Cairo,2025-11-20 11:52:12,iOS,Souq
TXN1006050,User97,33.16,Sharm,2025-11-13 16:49:54,iOS,AliExpress
TXN1008408,User97,19.15,Giza,2025-11-15 10:26:06,iOS,eBay
TXN1005027,User79,294.5,Aswan,2025-10-29 16:24:29,iOS,AliExpress
TXN1002554,User79,167.62,Sharm,2025-11-04 12:45:33,iOS,Jumia
TXN1003337,User24,19.7,Sharm,2025-11-08 08:47:13,Windows,Souq
TXN1006765,User73,19.08,Hurghada,2025-10-29 19:07:51,Windows,Noon
TXN1005053,User81,50.48,Luxor,2025-11-14 13:19:50,Android,Jumia
TXN1002349,User95,20.89,Luxor,2025-11-22 20:55:16,Android,LocalStore
TXN1000271,User51,129.19,Giza,2025-10-24 10:33:47,iOS,LocalStore
TXN1007433,User60,174.43,Alex,2025-10-24 15:43:40,iOS,eBay
TXN1002826,User92,31.97,Cairo,2025-10-31 09:22:09,Web,Noon
TXN1000943,User61,57.93,Cairo,2025-11-14 12:45:44,Android,Amazon
TXN1009936,User29,42.98,Aswan,2025-11-09 06:41:20,Android,eBay
TXN1008034,User47,229.17,Hurghada,2025-11-14 12:23:57,Web,Amazon
TXN1004445,User35,17.26,Hurghada,2025-10-25 21:42:48,Web,Souq
TXN1004213,User66,20.53,Sharm,2025-11-20 10:45:19,Web,Souq
TXN1007732,User71,182.91,Hurghada,2025-10-30 11:10:36,Android,eBay
TXN1007310,User56,22.07,Luxor,2025-11-16 07:13:25,iOS,Souq
TXN1005088,User77,12.0,Hurghada,2025-10-29 10:21:47,Windows,Souq
TXN1001842,User64,18.11,Giza,2025-10-23 10:37:03,Web,AliExpress
TXN1009813,User6,25206.25,Sharm,2025-10-26 04:21:58,Android,eBay
TXN1005080,User53,67.39,Giza,2025-11-22 17:56:31,Web,eBay
TXN1006690,User99,10.74,Alex,2025-11-19 12:17:28,Android,Amazon
TXN1005502,User43,15.98,Cairo,2025-11-01 13:13:44,Windows,LocalStore
TXN1002121,User13,96.67,Aswan,2025-10-28 21:43:16,Windows,AliExpress
TXN1005400,User55,78.78,Aswan,2025-11-18 10:59:10,Windows,LocalStore
TXN1004442,User9,49.6,Cairo,2025-11-20 21:50:43,Windows,Souq
TXN1001680,User4,31.4,Sharm,2025-11-02 13:44:34,iOS,LocalStore
TXN1004221,User30,18.46,Giza,2025-10-26 13:21:37,iOS,Amazon
TXN1008657,User51,165.92,Giza,2025-11-15 17:32:16,iOS,Noon
TXN1006289,User16,45.09,Hurghada,2025-11-20 13:29:28,Android,Jumia
TXN1000018,User52,34.24,Giza,2025-11-09 05:22:23,iOS,eBay
TXN1007500,User97,23.48,Giza,2025-11-07 11:00:59,iOS,Souq
TXN1004786,User42,21.36,Giza,2025-10-24 09:56:37,iOS,Souq
TXN1007750,User39,65.2,Cairo,2025-11-13 11:53:16,iOS,Jumia
TXN1008084,User45,117.74,Giza,2025-11-10 10:59:31,Web,Jumia
TXN1004943,User56,15.6,Luxor,2025-10-29 08:24:36,iOS,AliExpress
TXN1005040,User38,82.25,Luxor,2025-11-17 21:17:37,Web,Souq
TXN1001659,User38,102.06,Sharm,2025-10-28 09:29:58,Web,Jumia
TXN1007475,User41,50.14,Cairo,2025-10-24 06:45:54,Windows,Amazon
TXN1003937,User56,19.28,Cairo,2025-11-05 10:09:40,iOS,Noon
TXN1008918,User67,22.75,Aswan,2025-11-03 04:08:18,Android,Souq
TXN1009554,User37,19.07,Alex,2025-11-12 14:16:10,Android,eBay
TXN1003791,User26,357.09,Alex,2025-10-27 21:21:53,Windows,Jumia
TXN1007568,User10,21.53,Luxor,2025-10-28 13:37:05,Windows,Noon
TXN1005057,User87,111.69,Sharm,2025-11-16 12:59:20,Android,Noon
TXN1001608,User78,255.72,Giza,2025-11-21 14:39:15,Android,eBay
TXN1004190,User77,19.81,Hurghada,2025-10-26 21:22:51,Windows,Jumia
TXN1003666,User82,155.68,Aswan,2025-11-20 01:12:02,iOS,Jumia
TXN1004707,User24,22.99,Sharm,2025-11-04 06:39:59,Windows,Jumia
TXN1006881,User19,7.77,Cairo,2025-10-29 13:28:13,Android,Amazon
TXN1001276,User88,64.51,Cairo,2025-10-23 16:09:36,Android,Amazon
TXN1001726,User39,47.08,Luxor,2025-10-31 22:49:26,iOS,LocalStore
TXN1001754,User89,62.74,Hurghada,2025-11-04 10:55:30,iOS,Jumia
TXN1005933,User53,44.61,Giza,2025-11-22 04:44:38,Web,Amazon
TXN1004618,User4,172.52,Cairo,2025-11-08 12:07:56,iOS,Noon
TXN1000834,User47,323.9,Luxor,2025-11-11 07:29:18,Web,LocalStore
TXN1003649,User45,44.54,Luxor,2025-11-01 04:28:48,Web,LocalStore
TXN1007776,User92,58.19,Cairo,2025-11-14 03:20:30,Web,Souq
TXN1006112,User37,43.33,Aswan,2025-11-13 00:42:30,Android,Jumia
TXN1001950,User100,199.19,Luxor,2025-11-11 08:15:14,Web,eBay
TXN1008051,User99,20.02,Alex,2025-11-10 05:38:12,Android,LocalStore
TXN1006948,User89,15.09,Aswan,2025-11-22 16:44:55,iOS,LocalStore
TXN1001413,User36,109.4,Alex,2025-11-07 17:17:27,Android,AliExpress
TXN1004360,User18,175.32,Cairo,2025-11-21 06:21:11,iOS,eBay
TXN1005130,User83,161.34,Alex,2025-11-12 00:27:08,Android,Souq
TXN1001242,User41,132.34,Giza,2025-11-19 00:57:33,Windows,Jumia
TXN1000781,User27,25.43,Luxor,2025-11-16 15:29:18,iOS,Noon
TXN1005671,User87,116.08,Aswan,2025-10-28 04:38:23,Android,Amazon
TXN1005522,User18,433.4,Cairo,2025-11-17 19:24:34,iOS,Jumia
TXN1007643,User53,57.06,Giza,2025-10-28 08:26:43,Web,LocalStore
TXN1002007,User60,122.21,Alex,2025-11-08 16:46:06,iOS,Amazon
TXN1001092,User25,11.18,Sharm,2025-10-29 02:31:39,Windows,eBay
TXN1008679,User4,74.8,Sharm,2025-11-09 17:24:14,iOS,Amazon
TXN1006660,User62,167.34,Aswan,2025-11-20 06:10:35,,Noon
TXN1002026,User61,42.28,Alex,2025-11-17 12:36:03,Android,AliExpress
TXN1003540,User23,148.64,Sharm,2025-11-14 13:31:50,Web,AliExpress
TXN1002243,User27,19.64,Luxor,2025-11-03 13:58:47,iOS,Noon
TXN1006315,User93,49.67,Giza,2025-10-31 22:12:30,Windows,Souq
TXN1006679,User14,55.28,Sharm,2025-11-14 15:23:35,Android,Jumia
TXN1009044,User55,32.32,Aswan,2025-10-29 11:54:16,Windows,Noon
TXN1004743,User26,287.86,Hurghada,2025-11-19 12:58:47,Windows,AliExpress
TXN1000002,User89,19.1,Aswan,2025-11-22 00:34:46,iOS,Souq
TXN1009094,User17,89.42,Aswan,2025-11-05 16:13:01,Windows,Souq
TXN1004431,User91,19.51,Sharm,2025-10-28 08:10:21,iOS,Amazon
TXN1000467,User84,24.28,Luxor,2025-11-20 13:28:24,Windows,Amazon
TXN1000769,User76,67.75,Luxor,2025-11-16 05:08:39,Android,LocalStore
TXN1007659,User23,321.62,Hurghada,2025-11-20 19:42:20,Web,LocalStore
TXN1007066,User5,58.6,Aswan,2025-11-02 04:35:28,Web,Jumia
TXN1003191,User87,210.06,Aswan,2025-11-20 05:11:19,Android,Souq
TXN1006512,User39,111.36,Luxor,2025-10-31 08:08:45,iOS,LocalStore
TXN1006179,User51,140.57,Cairo,2025-11-20 04:55:36,iOS,Amazon
TXN1001839,User97,38.02,Giza,2025-11-09 10:10:47,iOS,Souq
TXN1002324,User88,65.26,Sharm,2025-11-01 05:30:14,Android,Jumia
TXN1007637,User2,148.21,Sharm,2025-10-24 19:02:35,Windows,Jumia
TXN1006491,User57,165.87,Alex,2025-10-31 15:02:09,iOS,AliExpress
TXN1002510,User36,60.46,Giza,2025-10-30 16:04:15,Android,LocalStore
TXN1006619,User65,180.52,Luxor,2025-11-07 06:58:24,Windows,Souq
TXN1002194,User47,335.12,Luxor,2025-10-27 04:35:16,Web,Noon
TXN1006479,User65,385.41,Alex,2025-11-22 11:02:22,Windows,LocalStore
TXN1001560,User42,22.63,Giza,2025-11-17 10:07:46,iOS,eBay
TXN1007988,User15,71.91,Giza,2025-11-06 10:19:13,iOS,Amazon
TXN1000334,User91,12.77,Alex,2025-10-29 13:50:07,iOS,AliExpress
TXN1000021,User94,67.56,Aswan,2025-11-06 10:14:36,Windows,Souq
TXN1008000,User93,25.54,Giza,2025-11-05 12:54:18,Windows,Amazon
TXN1001879,User4,62.08,Cairo,2025-11-04 04:13:18,iOS,Jumia
TXN1001549,User12,23.19,Hurghada,2025-11-10 07:23:13,Web,Noon
TXN1000012,User58,326.23,Hurghada,2025-10-25 11:53:42,Web,LocalStore
TXN1002922,User13,121.43,Cairo,2025-10-24 12:36:47,Windows,Souq
TXN1003234,User28,60.58,Giza,2025-10-27 05:30:15,Web,AliExpress
TXN1000507,User9,60.58,Hurghada,2025-11-04 19:06:38,Windows,Souq
TXN1000977,User44,46.28,Giza,2025-11-18 15:36:52,Windows,Amazon
TXN1000483,User21,75.06,Luxor,2025-11-17 04:53:31,Android,Jumia
TXN1005462,User40,70.88,Hurghada,2025-11-19 13:20:09,Web,Souq
TXN1002690,User51,40.52,Giza,2025-10-23 06:18:24,iOS,eBay
TXN1009241,User30,9.21,Aswan,2025-11-07 11:17:19,iOS,LocalStore
TXN1008091,User43,58.17,Giza,2025-10-27 22:24:53,Windows,Souq
TXN1008678,User26,432.31,Alex,2025-11-16 19:43:15,Windows,eBay
TXN1007513,User31,97.49,Aswan,2025-11-15 14:04:23,Android,Amazon
TXN1007647,User58,258.3,Cairo,2025-11-05 10:24:38,Web,Souq
TXN1001702,User67,37.34,Alex,2025-11-01 08:04:59,Android,Jumia
TXN1000147,User80,15.44,Luxor,2025-11-04 09:28:37,Android,Noon
TXN1004069,User45,76.79,Giza,2025-10-28 15:17:09,Web,Noon
TXN1001475,User22,49.45,Giza,2025-11-04 17:58:17,iOS,AliExpress
TXN1007118,User34,25.87,Cairo,2025-10-25 12:05:40,Android,AliExpress
TXN1006951,User35,19.04,Luxor,2025-11-06 02:01:27,Web,eBay
TXN1004804,User8,125.35,Sharm,2025-11-04 07:17:01,Web,Jumia
TXN1000691,User70,23.23,Sharm,2025-11-01 11:12:24,iOS,LocalStore
TXN1001397,User5,47.15,Aswan,2025-11-14 12:07:54,Web,eBay
TXN1002601,User44,28.13,Sharm,2025-11-02 11:48:38,Windows,AliExpress
TXN1007472,User2,193.43,Sharm,2025-10-25 07:09:01,Windows,Noon
TXN1000521,User28,98.09,Sharm,2025-11-16 09:34:15,Web,Souq
TXN1005635,User28,59.58,Giza,2025-10-24 12:54:34,Web,AliExpress
TXN1004037,User27,22.41,Luxor,2025-10-22 23:17:24,iOS,Amazon
TXN1006490,User9,35.85,Hurghada,2025-11-17 05:04:54,Windows,Jumia
TXN1006737,User26,388.45,Hurghada,2025-11-03 09:13:36,Windows,Souq
TXN1007106,User61,49.3,Cairo,2025-11-08 07:37:48,Android,LocalStore
TXN1009754,User94,63.5,Cairo,2025-11-20 09:30:24,Windows,Souq
TXN1003784,User94,145.5,Hurghada,2025-11-18 08:20:57,Windows,Souq
TXN1001379,User71,314.89,Luxor,2025-11-06 09:33:49,Android,Souq
TXN1003543,User29,46.99,Cairo,2025-11-01 02:24:34,Android,Jumia
TXN1001152,User83,83.19,Aswan,2025-11-14 19:45:25,Android,Souq
TXN1009500,User51,25794.98,Giza,2025-10-25 04:10:42,iOS,LocalStore
TXN1002902,User70,38.56,Sharm,2025-11-03 23:26:49,iOS,AliExpress
TXN1002649,User63,70.09,Alex,2025-10-28 17:37:51,iOS,Amazon
TXN1004064,User49,74.08,Aswan,2025-11-15 01:34:38,Windows,Souq
TXN1006583,User87,87.67,Aswan,2025-11-06 16:59:39,Android,Jumia
TXN1007564,User59,68.27,Aswan,2025-11-02 14:18:58,iOS,Jumia
TXN1005802,User43,44.81,Giza,2025-10-23 15:15:27,Windows,Jumia
TXN1007187,User52,21.17,Alex,2025-11-14 05:03:31,iOS,Souq
TXN1008667,User25,5.0,Giza,2025-10-31 13:47:05,Windows,AliExpress
TXN1007635,User80,12.56,Luxor,2025-11-04 23:34:54,Android,Souq
TXN1008818,User67,41.02,Alex,2025-10-25 01:50:30,Android,LocalStore
TXN1001194,User55,45.09,Aswan,2025-11-17 15:39:37,Windows,Jumia
TXN1008352,User18,75.35,Cairo,2025-11-05 06:15:34,iOS,Souq
TXN1003964,User68,34.2,Sharm,2025-11-17 11:39:13,Windows,eBay
TXN1007019,User45,41.38,Luxor,2025-11-02 16:46:02,Web,Jumia
TXN1006896,User57,149.0,Luxor,2025-11-05 20:49:09,iOS,Souq
TXN1008783,User2,140.84,Sharm,2025-10-30 06:15:35,Windows,Souq
TXN1001574,User16,31.36,Aswan,2025-11-04 13:14:21,Android,Amazon
TXN1007830,User22,43.25,Giza,2025-11-17 10:51:44,iOS,Noon
TXN1007719,User23,170.85,Sharm,2025-10-30 10:34:39,Web,Souq
TXN1001572,User97,47.74,Giza,2025-11-17 11:47:22,iOS,LocalStore
TXN1003120,User100,78.8,Luxor,2025-11-19 18:27:35,Web,LocalStore
TXN1006362,User21,57.65,Alex,2025-11-07 11:45:41,Android,eBay
TXN1001929,User87,129.0,Aswan,2025-11-19 11:58:08,Android,Souq
TXN1006562,User98,25.78,Cairo,2025-10-28 23:43:12,iOS,Jumia
TXN1002079,User87,175.22,Sharm,2025-10-28 11:22:11,Android,Souq
TXN1005964,User33,358.01,Cairo,2025-11-03 14:09:37,iOS,Souq
TXN1003908,User69,7.59,Aswan,2025-11-12 04:00:16,Android,LocalStore
TXN1005510,User26,240.49,Alex,2025-11-22 19:58:34,Windows,Jumia
TXN1006145,User100,214.03,Luxor,2025-10-30 14:03:43,Web,LocalStore
TXN1002897,User14,79.85,Sharm,2025-10-25 09:50:02,Android,Amazon
TXN1009421,User81,86.13,Cairo,2025-10-28 15:37:26,Android,Amazon
TXN1000136,User19,5.0,Sharm,2025-11-04 20:46:54,Android,Noon
TXN1003309,User50,132.13,Sharm,2025-11-07 22:28:18,Android,Noon
TXN1009458,User36,51.83,Alex,2025-10-30 06:29:42,Android,eBay
TXN1004978,User6,128.61,Sharm,2025-11-08 10:23:26,Android,Jumia
TXN1004273,User84,5.0,Luxor,2025-11-13 11:34:52,Windows,Noon
TXN1002405,User19,7.13,Cairo,2025-11-20 10:56:31,Android,eBay
TXN1002600,User25,11.96,Sharm,2025-11-19 13:35:49,Windows,Jumia
TXN1001755,User49,214.19,Cairo,2025-10-28 15:23:57,Windows,Amazon
TXN1009578,User64,13959.02,Giza,2025-11-12 07:18:58,Web,eBay
TXN1006152,User43,34.45,Cairo,2025-10-28 19:54:59,Windows,Jumia
TXN1004884,User25,7.45,Giza,2025-10-27 09:11:30,Windows,LocalStore
TXN1004183,User99,9.53,Alex,2025-10-25 10:20:09,Android,Amazon
TXN1003640,User28,129.67,Sharm,2025-11-21 21:31:34,Web,LocalStore
TXN1000191,User72,100.61,Luxor,2025-10-26 15:54:44,Web,LocalStore
TXN1001149,User98,54.31,Cairo,2025-11-16 12:35:56,iOS,Amazon
TXN1002854,User78,331.5,Luxor,2025-11-04 09:24:25,Android,LocalStore
TXN1009906,User73,30.38,Hurghada,2025-11-01 08:13:56,Windows,Noon
TXN1003422,User34,59.56,Cairo,2025-11-16 11:56:27,Android,Jumia
TXN1006449,User67,20.58,Aswan,2025-11-18 06:08:52,Android,eBay
TXN1001200,User65,300.07,Luxor,2025-10-30 07:25:57,Windows,eBay
TXN1004902,User12,8.06,Hurghada,2025-11-15 14:21:42,Web,Amazon
TXN1008063,User93,61.49,Sharm,2025-11-02 13:01:03,Windows,eBay
TXN1000364,User28,86.02,Giza,2025-10-31 14:37:20,Web,LocalStore
TXN1009589,User68,149.95,Cairo,2025-10-25 15:47:56,Windows,Souq
TXN1002348,User47,215.88,Hurghada,2025-11-12 08:44:23,Web,Amazon
TXN1009839,User95,21139.54,Giza,2025-11-03 16:48:43,Android,Noon
TXN1005460,User62,73.85,Aswan,2025-11-08 14:44:55,Web,Amazon
TXN1005026,User53,37.26,Luxor,2025-10-26 11:12:31,Web,Jumia
TXN1008231,User7,6.94,Cairo,2025-10-25 08:11:15,Web,Jumia
TXN1005946,User12,15.8,Hurghada,2025-10-24 17:11:05,Web,Souq
TXN1006990,User46,13.25,Luxor,2025-11-08 15:00:37,Web,Souq
TXN1005155,User67,31.58,Alex,2025-10-26 13:09:32,Android,LocalStore
TXN1000487,User82,112.13,Hurghada,2025-10-26 11:29:03,iOS,LocalStore
TXN1000554,User72,117.56,Hurghada,2025-11-12 14:56:53,Web,Souq
TXN1000808,User51,136.29,Giza,2025-11-20 22:03:08,iOS,Jumia
TXN1009284,User28,54.64,Giza,2025-11-10 01:19:58,Web,AliExpress
TXN1001195,User72,248.28,Hurghada,2025-11-06 08:39:35,Web,LocalStore
TXN1007726,User99,9.27,Alex,2025-11-04 07:41:41,Android,Noon
TXN1005345,User96,87.92,Hurghada,2025-11-19 06:20:25,iOS,AliExpress
TXN1003027,User91,11.78,Alex,2025-11-07 14:19:40,iOS,Noon
TXN1008599,User37,11.42,Aswan,2025-11-13 03:48:22,Android,AliExpress
TXN1003651,User58,48.54,Cairo,2025-10-30 20:00:35,Web,eBay
TXN1008492,User91,8.81,Sharm,2025-11-21 12:28:14,iOS,Amazon
TXN1001821,User96,71.31,Hurghada,2025-11-05 21:00:42,iOS,Souq
TXN1004792,User38,76.67,Sharm,2025-11-08 12:09:11,Web,Souq
TXN1009118,User28,117.32,Giza,2025-11-02 06:42:49,Web,eBay
TXN1004123,User21,92.45,Luxor,2025-11-18 15:18:23,Android,AliExpress
TXN1002842,User98,47.65,Cairo,2025-11-12 14:09:53,iOS,Noon
TXN1003665,User50,68.63,Aswan,2025-11-06 16:05:38,Android,LocalStore
TXN1007247,User20,17.02,Hurghada,2025-11-13 16:15:14,Web,Amazon
TXN1004094,User92,179.34,Aswan,2025-11-17 12:15:33,Web,Amazon
TXN1008944,User60,398.44,Alex,2025-11-12 11:58:03,iOS,Jumia
TXN1004975,User28,147.77,Sharm,2025-11-05 21:41:10,Web,Amazon
TXN1008483,User66,38.93,Sharm,2025-11-15 08:34:17,Web,AliExpress
TXN1004433,User79,133.73,Sharm,2025-11-05 15:59:26,iOS,Amazon
TXN1009318,User92,43.07,Cairo,2025-11-05 12:44:51,Web,Noon
TXN1008237,User27,33.28,Giza,2025-11-18 14:15:29,iOS,eBay
TXN1005501,User28,96.85,Giza,2025-11-09 15:55:20,Web,eBay
TXN1007514,User33,357.47,Sharm,2025-11-02 13:52:36,iOS,Amazon
TXN1006077,User89,17.25,Aswan,2025-11-15 15:52:03,iOS,eBay
TXN1004539,User59,235.45,Aswan,2025-11-12 07:56:56,iOS,Jumia
TXN1004101,User46,6.11,Cairo,2025-11-14 13:03:48,Web,AliExpress
TXN1001427,User84,8.11,Luxor,2025-11-10 05:09:29,Windows,Jumia
TXN1001887,User47,103.34,Hurghada,2025-10-27 20:24:25,Web,Souq
TXN1000131,User67,40.37,Alex,2025-11-19 23:49:02,Android,Souq
TXN1009223,User6,126.99,Sharm,2025-10-24 14:32:57,Android,Jumia
TXN1006263,User5,64.21,Alex,2025-11-04 04:34:15,Web,Noon
TXN1002462,User45,122.04,Luxor,2025-11-03 10:53:56,Web,Souq
TXN1009016,User63,63.45,Alex,2025-11-08 11:54:16,iOS,Souq
TXN1004720,User48,21.05,Sharm,2025-11-12 15:49:02,Web,Amazon
TXN1006934,User36,62.29,Alex,2025-11-15 20:07:19,Android,LocalStore
TXN1000999,User68,104.31,Luxor,2025-11-19 07:57:59,Windows,LocalStore
TXN1002896,User7,10.26,Cairo,2025-10-24 08:19:56,Web,LocalStore
TXN1003365,User32,40.82,Giza,2025-10-24 13:47:02,iOS,LocalStore
TXN1001740,User55,141.28,,2025-11-22 04:09:03,Windows,Souq
TXN1006774,User28,101.23,Giza,2025-11-04 03:51:24,Web,LocalStore
TXN1000915,User39,79.98,Luxor,2025-11-17 22:00:12,iOS,LocalStore
TXN1005573,User29,20.22,Aswan,2025-11-22 10:45:29,Android,Jumia
TXN1009095,User23,102.19,Sharm,2025-11-11 19:24:43,Web,eBay
TXN1009999,User83,45.44,Hurghada,2025-11-17 15:56:39,Android,Amazon
TXN1009512,User32,89.43,Cairo,2025-11-14 09:29:22,iOS,eBay
TXN1000931,User74,31.2,Luxor,2025-11-03 03:20:47,iOS,LocalStore
TXN1008419,User89,40.69,Hurghada,2025-11-14 10:39:30,iOS,Amazon
TXN1008517,User11,8.36,Hurghada,2025-11-05 10:16:00,Windows,LocalStore
TXN1003284,User6,91.77,Sharm,2025-11-12 16:14:40,Android,Souq
TXN1009780,User52,19.48,Giza,2025-11-04 14:59:34,Web,AliExpress
TXN1008594,User44,69.95,Sharm,2025-11-18 16:30:56,Windows,Souq
TXN1004918,User2,115.43,Sharm,2025-10-24 05:03:24,Windows,eBay
TXN1006211,User25,6.09,Sharm,2025-11-21 14:11:31,Windows,Souq
TXN1009907,User6,11.19,Cairo,2025-10-25 15:39:24,Android,AliExpress
TXN1006079,User35,31.02,Hurghada,2025-11-19 04:09:55,Web,AliExpress
TXN1003085,User27,35.64,Giza,2025-11-10 16:47:12,iOS,LocalStore
TXN1007550,User84,14.96,Luxor,2025-11-22 12:08:00,Windows,Souq
TXN1000508,User27,69.28,Luxor,2025-10-31 11:18:09,iOS,Noon
TXN1008418,User60,79.76,Alex,2025-11-05 20:04:56,iOS,Amazon
TXN1003983,User96,60.59,Hurghada,2025-11-22 10:48:27,iOS,LocalStore
TXN1002890,User20,22.31,Luxor,2025-11-16 09:41:37,Web,Amazon
TXN1000449,User39,147.68,Cairo,2025-11-02 04:37:38,iOS,LocalStore
TXN1000218,User43,24.71,Cairo,2025-10-24 09:55:51,Windows,Jumia
TXN1003853,User85,7.67,Hurghada,2025-11-06 17:26:20,Web,LocalStore
TXN1003378,User26,224.36,Hurghada,2025-11-04 12:25:37,Windows,Amazon
TXN1009546,User52,24.37,Alex,2025-11-18 17:36:56,Web,AliExpress
TXN1002205,User41,47.57,Giza,2025-11-19 10:35:04,Windows,Noon
TXN1007592,User11,15.73,Luxor,2025-11-13 20:55:49,Windows,Souq
TXN1001854,User40,200.83,Giza,2025-11-08 03:19:22,Web,eBay
TXN1003460,User91,17.01,Sharm,2025-11-09 19:09:11,iOS,LocalStore
TXN1005438,User99,5.71,Giza,2025-11-10 16:23:29,Android,Souq
TXN1007495,User77,13.57,Aswan,2025-11-07 06:02:06,Windows,eBay
TXN1003778,User10,14.59,Cairo,2025-10-29 10:57:59,Windows,Jumia
TXN1007305,User70,12.43,Aswan,2025-11-10 20:36:03,iOS,Amazon
TXN1004622,User25,9.77,Sharm,2025-11-07 19:57:44,Windows,Jumia
TXN1002684,User24,21.32,Sharm,2025-11-07 21:41:14,Windows,AliExpress
TXN1004580,User81,43.02,Luxor,2025-10-24 17:02:07,Android,AliExpress
TXN1008016,User61,30.81,Alex,2025-10-28 14:57:09,Android,LocalStore
