TransactionID,UserID,Amount,Location,Time,Device,Merchant
TXN1003896,User25,262.27,Alex,2025-09-10 13:11:05,Web,AliExpress
TXN1005259,User32,197.68,Giza,2025-09-28 07:47:16,Web,AliExpress
TXN1009223,User81,349.56,Alex,2025-09-24 12:15:30,iOS,Jumia
TXN1008796,User45,175.24,Aswan,2025-09-21 20:58:37,Windows,Souq
TXN1005202,User26,58.79,Luxor,2025-09-30 05:34:22,Windows,AliExpress
TXN1009833,User85,32882.3,Aswan,2025-09-24 00:22:02,Android,Noon
TXN1003417,User36,127.01,Sharm,2025-09-20 16:41:17,Android,Amazon
TXN1004781,User37,139.75,Aswan,2025-09-19 17:37:57,Windows,Jumia
TXN1002750,User35,10.0,Aswan,2025-09-14 10:06:16,iOS,Souq
TXN1003622,User83,814.56,Luxor,2025-10-09 07:24:06,iOS,Souq
TXN1009328,User1,104.35,Luxor,2025-09-29 14:48:46,Web,Jumia
TXN1006168,User78,319.19,Cairo,2025-10-07 20:50:23,iOS,Amazon
TXN1003685,User73,212.54,Aswan,2025-09-23 13:16:56,iOS,Souq
TXN1009443,User94,326.93,Luxor,2025-09-28 14:23:13,Windows,AliExpress
TXN1001103,User6,27.62,Hurghada,2025-09-15 04:45:30,Android,LocalStore
TXN1000585,User72,696.39,Sharm,2025-09-26 11:31:21,Android,Souq
TXN1002461,User25,1719.33,Sharm,2025-09-10 17:16:54,Web,LocalStore
TXN1008563,User83,8208.21,Hurghada,2025-09-23 08:02:22,iOS,AliExpress
TXN1009569,User55,283.84,Alex,2025-09-11 15:57:15,Windows,Amazon
TXN1009217,User91,86.44,Luxor,2025-10-09 16:17:14,Web,Jumia
TXN1007074,User5,380.08,Aswan,2025-10-09 08:38:22,Windows,AliExpress
TXN1002697,User18,119.02,Luxor,2025-10-07 13:17:45,Web,eBay
TXN1000223,User71,54.11,Giza,2025-09-21 02:26:07,Android,AliExpress
TXN1000384,User65,15.06,Aswan,2025-10-08 23:38:27,iOS,Souq
TXN1009353,User7,373.2,Cairo,2025-09-18 19:49:56,Web,Jumia
TXN1007131,User82,80.42,Sharm,2025-09-16 22:55:50,Windows,Amazon
TXN1005366,User30,272.46,Luxor,2025-10-05 02:47:27,Android,Jumia
TXN1001698,User80,376.39,Luxor,2025-09-12 13:09:23,iOS,eBay
TXN1002621,User55,306.64,Aswan,2025-09-10 15:52:03,Windows,Jumia
TXN1002597,User57,290.76,Alex,2025-10-01 10:28:34,iOS,LocalStore
TXN1000238,User88,144.33,Luxor,2025-10-04 15:11:10,iOS,Jumia
TXN1001252,User78,95.71,Sharm,2025-10-08 06:41:32,iOS,Amazon
TXN1000283,User21,110.78,Sharm,2025-10-08 19:34:05,iOS,Amazon
TXN1000333,User49,42.16,Cairo,2025-10-05 06:31:44,Web,Jumia
TXN1006665,User4,122.56,Alex,2025-09-20 17:20:38,Web,Amazon
TXN1009733,User95,54.2,Giza,2025-09-09 16:35:13,Android,Jumia
TXN1007225,User39,297.45,Sharm,2025-09-26 11:37:32,iOS,Jumia
TXN1003386,User6,332.53,Giza,2025-09-28 16:17:46,Android,LocalStore
TXN1009339,User20,192.32,Luxor,2025-09-30 18:03:56,Android,Amazon
TXN1002820,User48,109.21,Giza,2025-09-09 04:56:04,iOS,Souq
TXN1002680,User57,156.12,Alex,2025-10-09 12:38:26,iOS,AliExpress
TXN1003031,User1,79.45,Aswan,2025-09-15 14:07:27,Web,Noon
TXN1005865,User21,147.99,Sharm,2025-09-27 13:58:18,iOS,LocalStore
TXN1004756,User73,460.81,Alex,2025-10-07 15:39:28,iOS,LocalStore
TXN1007216,User17,538.16,Aswan,2025-09-12 19:23:12,iOS,Jumia
TXN1002463,User28,220.14,Luxor,2025-09-10 14:09:12,Windows,Souq
TXN1007706,User26,87.38,Luxor,2025-09-15 13:31:46,Windows,LocalStore
TXN1003551,User71,30.58,Giza,2025-09-23 01:48:14,Android,eBay
TXN1008723,User24,232.28,Hurghada,2025-09-23 21:46:09,Windows,Amazon
TXN1003005,User57,81.2,Alex,2025-10-05 07:41:30,iOS,AliExpress
TXN1004233,User61,159.28,Hurghada,2025-09-18 14:19:34,iOS,AliExpress
TXN1007100,User80,408.61,Hurghada,2025-09-14 10:19:17,iOS,eBay
TXN1005174,User63,238.27,Sharm,2025-10-06 18:38:05,Web,Noon
TXN1008683,User12,161.89,Luxor,2025-09-26 07:20:28,Windows,LocalStore
TXN1007636,User21,291.95,Sharm,2025-10-04 23:37:56,iOS,AliExpress
TXN1000049,User35,30.64,Alex,2025-09-13 23:55:06,iOS,Amazon
TXN1009566,User71,4979.21,Sharm,2025-09-27 17:40:04,Android,eBay
TXN1001621,User43,1083.12,Alex,2025-10-04 00:41:23,Windows,Souq
TXN1002572,User76,56.85,Aswan,2025-09-19 15:49:57,Web,AliExpress
TXN1009508,User70,18.73,Sharm,2025-10-09 12:01:11,Windows,Souq
TXN1008752,User43,1325.0,Luxor,2025-09-24 11:53:40,Windows,AliExpress
TXN1001790,User86,92.19,Giza,2025-09-15 12:43:38,Android,AliExpress
TXN1005243,User2,66.8,Hurghada,2025-10-09 21:53:26,,Souq
TXN1009210,User48,83.17,Giza,2025-10-08 20:22:13,iOS,Amazon
TXN1003473,User100,119.0,Alex,2025-10-07 07:37:09,iOS,Souq
TXN1009517,User13,1261.71,Alex,2025-10-09 13:14:43,iOS,AliExpress
TXN1003310,User54,265.98,Cairo,2025-09-19 08:11:38,Android,LocalStore
TXN1000102,User77,275.08,Aswan,2025-09-20 21:59:19,Android,LocalStore
TXN1004782,User90,196.73,Cairo,2025-09-24 13:46:09,Windows,AliExpress
TXN1004508,User43,610.87,Luxor,2025-09-12 18:12:59,Windows,Amazon
TXN1007376,User2,59.75,Hurghada,2025-09-10 18:08:21,Android,Souq
TXN1002600,User27,259.03,Luxor,2025-09-20 10:30:13,Android,Souq
TXN1009029,User1,19.88,Aswan,2025-09-20 10:06:44,Web,Noon
TXN1000147,User89,50.17,Aswan,2025-09-09 16:54:09,Windows,AliExpress
TXN1004816,User16,70.08,Giza,2025-09-13 17:34:58,iOS,eBay
TXN1002932,User84,25.66,Luxor,2025-10-04 03:16:19,iOS,LocalStore
TXN1002030,User21,169.11,Sharm,2025-09-22 16:26:22,iOS,Souq
TXN1004573,User92,31.93,Cairo,2025-10-06 02:14:00,Web,Souq
TXN1002451,User48,127.46,Hurghada,2025-09-28 21:06:42,iOS,AliExpress
TXN1000345,User96,53.51,Giza,2025-09-11 11:55:35,Android,Amazon
TXN1009231,User40,169.28,Aswan,2025-09-13 08:04:23,iOS,Noon
TXN1005741,User56,542.97,Luxor,2025-09-27 15:27:00,Windows,LocalStore
TXN1004814,User76,44.63,Aswan,2025-10-09 13:23:13,Web,Noon
TXN1009449,User51,59.46,Luxor,2025-10-03 17:02:36,Web,Souq
TXN1009604,User19,6235.83,Hurghada,2025-09-30 18:10:11,Android,eBay
TXN1001040,User33,182.02,Aswan,2025-09-12 21:22:19,Windows,Jumia
TXN1006526,User71,39.93,Sharm,2025-09-12 13:06:34,Android,eBay
TXN1004483,User50,490.32,Sharm,2025-09-22 15:47:16,iOS,Noon
TXN1009612,User75,70.88,Luxor,2025-10-09 00:00:45,iOS,Noon
TXN1002573,User38,40.22,Giza,2025-10-05 15:46:07,Android,LocalStore
TXN1005036,User78,96.58,Cairo,2025-09-12 13:13:49,iOS,LocalStore
TXN1003232,User63,293.75,Sharm,2025-09-09 10:37:28,Web,Noon
TXN1000016,User3,107.95,Aswan,2025-10-05 18:07:39,Web,Souq
TXN1005852,User93,27.59,Cairo,2025-09-25 13:26:43,Android,Amazon
TXN1002309,User16,93.08,Giza,2025-10-02 17:13:06,iOS,Amazon
TXN1004545,User74,738.18,Alex,2025-09-23 00:09:50,Windows,Noon
TXN1009909,User95,14462.81,Hurghada,2025-09-25 15:44:41,Android,eBay
TXN1004058,User44,58.75,Giza,2025-10-02 07:19:09,Web,eBay
TXN1009640,User24,69.05,Cairo,2025-09-18 19:03:52,Windows,Jumia
TXN1007444,User56,317.53,Luxor,2025-09-09 12:53:51,Windows,Noon
TXN1002190,User63,149.82,Hurghada,2025-09-24 14:08:25,Web,AliExpress
TXN1003856,User85,299.89,Luxor,2025-09-28 21:35:38,Android,AliExpress
TXN1000648,User24,117.84,Cairo,2025-10-06 08:29:25,Windows,Noon
TXN1005217,User17,325.06,Luxor,2025-09-22 12:24:58,iOS,AliExpress
TXN1001915,User2,37.06,Hurghada,2025-09-19 00:17:55,Android,Jumia
TXN1001824,User2,63.34,Giza,2025-10-06 19:04:17,Android,eBay
TXN1007324,User86,188.87,Giza,2025-09-26 17:37:17,Android,LocalStore
TXN1000433,User27,128.02,Luxor,2025-10-08 17:05:18,Android,eBay
TXN1007574,User41,374.98,Aswan,2025-09-21 12:38:30,Windows,LocalStore
TXN1006057,User28,514.72,Luxor,2025-09-30 04:44:08,Windows,LocalStore
TXN1006825,User12,412.28,Luxor,2025-09-23 03:44:35,Windows,eBay
TXN1009768,User35,3856.32,Alex,2025-09-23 23:18:19,iOS,eBay
TXN1001122,User38,70.17,Aswan,2025-09-16 20:56:27,Android,Noon
TXN1005228,User28,317.1,Cairo,2025-09-17 10:05:29,Windows,AliExpress
TXN1009483,User77,151.2,Aswan,2025-10-03 16:17:42,Android,eBay
TXN1002262,User86,75.2,Aswan,2025-10-02 12:16:48,Android,Noon
TXN1009664,User57,43790.52,Alex,2025-10-02 13:08:38,iOS,Amazon
TXN1003926,User8,31.28,Hurghada,2025-10-07 16:49:17,Android,Amazon
TXN1002653,User74,607.31,Cairo,2025-09-16 07:24:05,Windows,eBay
TXN1001686,User64,122.68,Cairo,2025-09-24 10:42:10,iOS,Noon
TXN1008505,User38,32.02,Giza,2025-10-06 15:34:45,Android,AliExpress
TXN1006711,User26,95.93,Hurghada,2025-10-06 08:04:01,Windows,Jumia
TXN1003139,User4,229.02,Alex,2025-10-03 16:34:10,Web,Jumia
TXN1009977,User35,29988.6,Aswan,2025-09-20 11:25:12,iOS,Jumia
TXN1006544,User66,2089.14,Aswan,2025-09-26 20:50:55,iOS,eBay
TXN1005569,User37,267.73,Sharm,2025-09-10 18:07:02,Windows,LocalStore
TXN1005497,User23,928.46,Giza,2025-09-17 12:52:03,iOS,AliExpress
TXN1003709,User100,359.25,Alex,2025-09-20 07:28:13,iOS,Souq
TXN1003893,User33,287.7,Giza,2025-09-12 21:56:47,Windows,Souq
TXN1009025,User94,341.38,Luxor,2025-10-02 22:40:32,Windows,Jumia
TXN1002419,User6,39.22,Giza,2025-09-25 10:46:27,Android,Souq
TXN1008927,User19,206.4,Hurghada,2025-10-07 13:14:37,Android,Jumia
TXN1004916,User26,103.07,Hurghada,2025-10-08 16:42:17,Windows,eBay
TXN1002300,User97,214.31,Aswan,2025-10-09 18:05:38,Android,Noon
TXN1004084,User81,631.7,Aswan,2025-09-15 12:14:28,iOS,Jumia
TXN1004057,User4,279.92,Hurghada,2025-09-26 15:19:04,Web,Jumia
TXN1002826,User95,266.58,Giza,2025-09-10 16:57:15,,Amazon
TXN1001511,User20,187.38,Alex,2025-09-30 22:14:05,Android,Noon
TXN1000492,User57,39.9,Cairo,2025-09-22 12:04:18,iOS,Noon
TXN1005867,User74,344.23,Cairo,2025-09-10 18:29:14,,AliExpress
TXN1008965,User86,81.06,Aswan,2025-10-07 18:55:24,Android,Noon
TXN1004559,User7,267.93,Luxor,2025-09-27 00:25:18,Web,Amazon
TXN1001792,User28,400.2,Cairo,2025-09-20 00:32:51,Windows,AliExpress
TXN1005336,User62,198.54,Hurghada,2025-09-09 12:46:31,Windows,eBay
TXN1004572,User26,114.71,Hurghada,2025-09-25 22:12:48,Windows,AliExpress
TXN1006391,User95,424.18,Giza,2025-09-12 04:31:16,Android,Souq
TXN1009875,User46,18736.77,Sharm,2025-09-14 10:03:30,Windows,AliExpress
TXN1004484,User49,86.04,Hurghada,2025-09-19 08:36:27,Web,Jumia
TXN1006325,User13,790.72,Hurghada,2025-09-14 02:52:20,iOS,eBay
TXN1008501,User40,57.88,Hurghada,2025-09-24 08:11:58,iOS,LocalStore
TXN1005185,User39,339.32,Sharm,2025-09-25 22:50:10,iOS,Amazon
TXN1004295,User90,89.7,Cairo,2025-10-04 14:43:31,Windows,LocalStore
TXN1002123,User34,268.42,Alex,2025-10-01 04:20:11,iOS,eBay
TXN1000053,User82,71.01,Hurghada,2025-09-13 13:48:31,Windows,eBay
TXN1007264,User37,140.02,Sharm,2025-09-09 23:56:01,Windows,Amazon
TXN1000349,User88,196.69,Luxor,2025-10-08 11:05:55,iOS,Jumia
TXN1007506,User51,34.84,Giza,2025-09-14 06:59:06,Web,eBay
TXN1002665,User98,323.61,Aswan,2025-10-04 23:57:06,Windows,Jumia
TXN1008190,User4,248.65,Alex,2025-09-16 18:01:04,Web,Souq
TXN1001087,User73,116.93,Alex,2025-09-18 09:15:40,iOS,Noon
TXN1006837,User44,56.42,Giza,2025-09-15 19:07:52,Web,LocalStore
TXN1001475,User81,980.92,Aswan,2025-10-09 14:00:48,iOS,AliExpress
TXN1005239,User47,75.04,Aswan,2025-09-17 22:27:49,Windows,Souq
TXN1009219,User93,80.13,Cairo,2025-10-04 21:43:55,Android,Jumia
TXN1006529,User7,210.33,Cairo,2025-09-26 19:08:27,Web,Jumia
TXN1009715,User25,87.92,Alex,2025-10-04 13:11:26,Web,LocalStore
TXN1000905,User86,218.38,Aswan,2025-09-29 15:52:06,Android,eBay
TXN1008080,User59,451.84,Aswan,2025-09-26 07:41:11,Android,Jumia
TXN1000771,User66,1015.01,Aswan,2025-09-15 16:38:17,iOS,Souq
TXN1004180,User51,27.91,Giza,2025-09-21 18:24:56,Web,eBay
TXN1003673,User55,893.16,Luxor,2025-09-15 00:26:07,Windows,LocalStore
TXN1003657,User72,1110.92,Sharm,2025-10-06 11:28:42,Android,Noon
TXN1000958,User74,288.59,Cairo,2025-10-08 18:39:07,Windows,Jumia
TXN1004208,User78,340.72,Cairo,2025-09-18 13:38:08,iOS,Noon
TXN1001272,User46,171.7,Hurghada,2025-09-25 14:27:14,Windows,Amazon
TXN1004125,User55,491.23,Luxor,2025-09-24 14:13:49,Windows,eBay
TXN1004179,User78,266.33,Sharm,2025-10-05 12:46:20,iOS,LocalStore
TXN1004278,User57,88.4,Cairo,2025-10-06 05:23:52,iOS,Amazon
TXN1002530,User27,213.28,Giza,2025-09-18 14:44:25,Android,LocalStore
TXN1006321,User90,187.05,Aswan,2025-10-06 03:53:55,Windows,Noon
TXN1003613,User60,1434.11,Sharm,2025-10-02 22:01:56,iOS,Jumia
TXN1003395,User34,519.69,Alex,2025-10-01 10:14:42,iOS,eBay
TXN1004120,User65,45.06,Cairo,2025-09-26 08:57:59,iOS,AliExpress
TXN1005793,User75,103.84,Aswan,2025-09-25 11:23:29,iOS,AliExpress
TXN1005982,User27,335.17,Luxor,2025-10-08 08:43:51,Android,LocalStore
TXN1000398,User34,714.94,Sharm,2025-09-15 17:39:49,iOS,LocalStore
TXN1009850,User83,28650.23,Hurghada,2025-09-09 11:13:23,iOS,Amazon
TXN1003824,User40,88.31,Hurghada,2025-09-22 04:02:36,iOS,Amazon
TXN1004956,User17,273.08,Luxor,2025-09-27 04:10:57,iOS,eBay
TXN1004995,User96,10.0,Giza,2025-09-23 00:38:16,Android,Souq
TXN1007745,User60,1493.74,Sharm,2025-10-08 22:00:28,iOS,Souq
TXN1000044,User53,139.21,Cairo,2025-09-09 07:17:33,Android,Noon
TXN1000767,User32,230.26,Alex,2025-09-28 11:46:40,Web,Jumia
TXN1009879,User31,24747.3,Cairo,2025-10-07 15:50:42,Android,Souq
TXN1006460,User90,169.36,Aswan,2025-10-06 16:12:13,Windows,Amazon
TXN1006158,User51,15.38,Luxor,2025-10-05 15:42:24,Web,Jumia
TXN1001414,User19,229.27,Sharm,2025-09-26 10:09:52,Android,AliExpress
TXN1006619,User32,184.21,Giza,2025-09-09 12:56:44,Web,Noon
TXN1000628,User87,43.89,Sharm,2025-10-09 13:39:54,iOS,Amazon
TXN1002847,User10,79.62,Giza,2025-09-12 18:12:33,iOS,Souq
TXN1000452,User37,195.6,Aswan,2025-09-18 13:56:59,Windows,Amazon
TXN1000660,User33,184.92,Giza,2025-10-07 18:31:22,Windows,Jumia
TXN1001961,User95,331.65,Giza,2025-10-08 23:42:33,Android,Jumia
TXN1001159,User56,163.19,Aswan,2025-09-22 08:20:38,Windows,Amazon
TXN1002124,User96,14.7,Giza,2025-09-30 15:13:26,Android,AliExpress
TXN1007492,User27,252.94,Luxor,2025-09-14 18:56:19,Android,Jumia
TXN1009696,User24,179.78,Hurghada,2025-09-25 12:39:57,iOS,Amazon
TXN1002047,User73,165.7,Alex,2025-09-13 14:26:32,iOS,Amazon
TXN1008686,User13,659.78,Giza,2025-09-12 06:15:34,iOS,Souq
TXN1000066,User56,162.7,Aswan,2025-09-13 10:46:07,Windows,Amazon
TXN1006512,User79,231.58,Giza,2025-10-03 15:01:44,Web,AliExpress
TXN1005124,User30,154.84,Luxor,2025-10-08 17:55:21,Android,Amazon
TXN1005200,User29,173.34,Giza,2025-09-13 08:08:49,Web,Noon
TXN1006198,User33,369.39,Aswan,2025-10-08 17:39:13,Windows,Jumia
TXN1000348,User27,226.01,Giza,2025-09-16 18:54:35,Android,AliExpress
TXN1004972,User34,512.48,Sharm,2025-10-01 13:18:28,iOS,Noon
TXN1007570,User45,144.71,Alex,2025-10-06 01:59:26,Windows,Amazon
TXN1008726,User39,758.37,Sharm,2025-10-06 16:26:57,iOS,LocalStore
TXN1009354,User14,102.79,Aswan,2025-09-18 18:33:47,iOS,LocalStore
TXN1001341,User37,865.12,Sharm,2025-09-27 14:31:25,Windows,Noon
TXN1000118,User53,621.57,Cairo,2025-10-08 07:53:38,Android,Jumia
TXN1009648,User86,183.0,Giza,2025-10-03 11:35:45,Windows,eBay
TXN1004261,User93,51.57,Luxor,2025-09-14 15:33:24,Android,Souq
TXN1004440,User15,348.52,Luxor,2025-09-27 09:40:38,Android,Souq
TXN1003579,User34,2178.04,Alex,2025-10-05 19:00:47,iOS,Noon
TXN1005376,User59,834.33,Alex,2025-10-08 14:26:32,Android,LocalStore
TXN1009463,User36,47.34,Luxor,2025-09-25 22:58:31,Android,Souq
TXN1001295,User89,80.44,Sharm,2025-09-17 22:13:59,Windows,Amazon
TXN1006078,User4,167.56,Alex,2025-10-06 08:13:55,Web,AliExpress
TXN1003394,User40,145.9,Hurghada,2025-09-28 12:09:55,iOS,AliExpress
TXN1002761,User15,328.97,Luxor,2025-09-21 15:33:20,Android,Noon
TXN1001868,User65,17.67,Aswan,2025-09-12 01:27:48,iOS,Amazon
TXN1004654,User86,168.5,Giza,2025-09-11 07:20:12,Android,Jumia
TXN1005648,User55,679.36,Luxor,2025-09-15 04:51:49,Windows,eBay
TXN1002726,User31,112.1,Sharm,2025-10-02 08:21:39,Android,LocalStore
TXN1002919,User62,57.12,Hurghada,2025-09-24 11:05:40,Windows,LocalStore
TXN1001864,User67,51.35,Aswan,2025-09-28 22:21:45,Windows,AliExpress
TXN1002793,User38,73.65,Giza,2025-09-17 22:41:03,Android,Amazon
TXN1009234,User11,287.93,Aswan,2025-10-02 01:33:45,iOS,Amazon
TXN1000175,User49,61.54,Hurghada,2025-09-21 18:06:20,Web,Jumia
TXN1002006,User86,86.39,Giza,2025-10-02 04:26:52,Android,Jumia
TXN1000891,User18,263.94,Luxor,2025-10-04 11:04:35,Web,LocalStore
TXN1001132,User4,178.71,Hurghada,2025-09-17 08:23:23,Web,Noon
TXN1009532,User10,41525.45,Aswan,2025-09-17 00:53:51,iOS,Jumia
TXN1006248,User48,69.01,Hurghada,2025-09-16 12:12:52,iOS,Jumia
TXN1004699,User6,49.38,Giza,2025-09-21 10:59:16,Android,Noon
TXN1008435,User33,155.39,Aswan,2025-09-23 15:58:32,Windows,Souq
TXN1004121,User12,115.26,Luxor,2025-09-15 21:47:18,Windows,AliExpress
TXN1007628,User61,129.64,Hurghada,2025-09-20 13:15:24,iOS,Noon
TXN1008820,User9,90.49,Sharm,2025-10-09 16:33:24,Windows,Amazon
TXN1000676,User40,64.2,Aswan,2025-09-19 18:41:10,iOS,Jumia
TXN1001776,User57,73.22,Alex,2025-09-27 14:24:08,iOS,Jumia
TXN1006904,User39,465.53,Sharm,2025-09-22 20:45:40,iOS,Souq
TXN1002228,User48,77.59,Giza,2025-10-02 00:42:37,iOS,Souq
TXN1000207,User79,208.57,Cairo,2025-09-18 17:35:56,Web,Souq
TXN1003408,User30,256.54,Luxor,2025-09-22 17:02:29,Android,Noon
TXN1000580,User73,317.76,Alex,2025-10-03 14:38:46,iOS,Souq
TXN1001617,User91,73.82,Giza,2025-10-07 12:49:02,Web,LocalStore
TXN1004735,User27,155.0,Giza,2025-09-15 09:05:36,Android,Noon
TXN1000683,User6,41.99,Hurghada,2025-09-24 06:23:33,Android,Amazon
TXN1003504,User52,86.77,Aswan,2025-10-05 17:58:26,iOS,Noon
TXN1000945,User92,183.87,Cairo,2025-10-02 19:10:36,Web,AliExpress
TXN1008537,User14,122.84,Alex,2025-09-26 20:40:55,iOS,Souq
TXN1006504,User20,559.22,Alex,2025-09-11 22:56:27,Android,LocalStore
TXN1003523,User85,321.76,Aswan,2025-09-15 16:54:54,Android,LocalStore
TXN1003407,User88,177.96,Luxor,2025-09-20 14:31:38,iOS,Souq
TXN1005658,User63,298.75,Sharm,2025-09-29 06:27:21,Web,Amazon
TXN1001191,User67,40.94,Hurghada,2025-09-16 08:04:13,Windows,Souq
TXN1003585,User26,189.43,Hurghada,2025-09-09 09:14:46,Windows,Jumia
TXN1001461,User26,57.98,Luxor,2025-09-22 08:48:11,Windows,Noon
TXN1007347,User11,160.05,Cairo,2025-10-05 08:31:52,iOS,AliExpress
TXN1009808,User72,679.35,Luxor,2025-10-04 16:31:01,Android,Noon
TXN1008201,User87,49.04,Sharm,2025-09-18 12:39:59,iOS,Noon
TXN1009136,User37,156.81,Sharm,2025-09-25 15:27:34,Windows,Jumia
TXN1007012,User56,120.49,Aswan,2025-09-14 13:35:13,Windows,Amazon
TXN1005066,User10,104.52,Giza,2025-10-03 12:13:12,iOS,eBay
TXN1007496,User1,51.73,Aswan,2025-09-18 09:07:35,Web,eBay
TXN1006369,User81,839.79,Alex,2025-09-24 19:51:24,iOS,eBay
TXN1006069,User63,203.1,Hurghada,2025-09-15 13:18:07,Web,Noon
TXN1006578,User73,406.88,Aswan,2025-09-22 15:12:10,iOS,Jumia
TXN1008135,User56,194.17,Luxor,2025-09-25 17:19:55,Windows,Jumia
TXN1003589,User28,205.34,Luxor,2025-09-20 11:40:12,Windows,Noon
TXN1003505,User2,44.13,Hurghada,2025-10-06 17:40:32,Android,eBay
TXN1009515,User70,3472.68,Sharm,2025-09-23 21:11:32,Windows,eBay
TXN1008679,User94,687.82,Sharm,2025-09-17 02:35:23,Windows,Souq
TXN1008858,User29,150.42,Giza,2025-09-09 07:39:21,Web,LocalStore
TXN1009852,User55,544.04,Giza,2025-09-10 07:52:32,Windows,Jumia
TXN1001652,User18,111.06,Sharm,2025-09-29 14:16:19,Web,Noon
TXN1000030,User31,66.2,Cairo,2025-09-15 01:03:47,Android,AliExpress
TXN1004136,User80,320.57,Luxor,2025-09-21 20:37:03,iOS,Jumia
TXN1002395,User18,207.13,Luxor,2025-09-23 18:07:45,Web,Noon
TXN1009336,User85,829.53,Aswan,2025-10-02 07:23:56,Android,LocalStore
TXN1007895,User80,425.05,Luxor,2025-09-13 09:27:18,iOS,eBay
TXN1002215,User83,1094.71,Luxor,2025-10-04 09:41:12,iOS,Amazon
TXN1006747,User86,191.21,Giza,2025-09-26 15:41:07,Android,eBay
TXN1009290,User3,285.47,Aswan,2025-09-17 16:11:31,Web,LocalStore
TXN1005882,User12,361.79,Giza,2025-09-27 09:11:43,Windows,AliExpress
TXN1003985,User52,69.96,Alex,2025-09-16 16:48:22,iOS,LocalStore
TXN1005779,User70,338.66,Sharm,2025-09-10 20:18:55,Windows,LocalStore
TXN1008842,User92,30.49,Cairo,2025-09-09 23:33:49,Web,AliExpress
TXN1004910,User79,201.89,Giza,2025-10-05 13:26:09,Web,Souq
TXN1008692,User58,196.23,Sharm,2025-10-04 22:10:47,iOS,eBay
TXN1007349,User26,146.93,Luxor,2025-10-04 16:49:21,Windows,eBay
TXN1005611,User18,169.57,Sharm,2025-09-30 19:30:20,Web,Amazon
TXN1009311,User11,256.61,Cairo,2025-09-19 07:31:49,iOS,LocalStore
TXN1001340,User16,60.84,Cairo,2025-10-01 15:07:30,iOS,Amazon
TXN1006054,User22,111.85,Hurghada,2025-09-09 16:42:43,Windows,Amazon
TXN1004732,User18,129.83,Luxor,2025-09-18 18:36:01,Web,Noon
TXN1003102,User66,597.46,Luxor,2025-09-24 02:45:17,iOS,AliExpress
TXN1004856,User74,518.37,Cairo,2025-09-14 01:06:30,Windows,Souq
TXN1001229,User76,88.95,Hurghada,2025-09-21 10:14:26,Web,eBay
TXN1007658,User67,67.14,Hurghada,2025-09-26 15:02:30,Windows,LocalStore
TXN1001326,User23,1162.07,Sharm,2025-09-30 23:39:27,iOS,Noon
TXN1002243,User83,529.39,Hurghada,2025-09-21 10:12:23,iOS,Amazon
TXN1001004,User15,170.35,Luxor,2025-09-25 16:05:23,Android,AliExpress
TXN1005841,User64,141.27,Cairo,2025-09-29 18:38:59,iOS,AliExpress
TXN1007815,User72,1628.37,Sharm,2025-10-02 14:52:16,Android,Jumia
TXN1001981,User41,445.14,Alex,2025-10-03 13:38:18,Windows,AliExpress
TXN1009436,User46,212.88,Hurghada,2025-10-09 00:30:10,Windows,Noon
TXN1003940,User15,162.37,Alex,2025-10-06 17:19:34,Android,LocalStore
TXN1006527,User3,254.21,Aswan,2025-09-14 15:54:51,Web,Souq
TXN1000742,User26,145.31,Hurghada,2025-10-02 00:35:27,Windows,Noon
TXN1003676,User43,1403.52,Alex,2025-09-28 09:40:02,Windows,Jumia
TXN1009976,User15,26789.79,Luxor,2025-09-29 23:45:19,Android,LocalStore
TXN1004230,User77,178.03,Alex,2025-10-07 00:12:20,Android,LocalStore
TXN1009014,User100,126.88,Giza,2025-09-22 08:26:51,iOS,Noon
TXN1003635,User68,201.14,Cairo,2025-10-04 12:30:48,Android,Souq
TXN1006815,User30,157.07,Cairo,2025-10-01 11:29:57,Android,Souq
TXN1000475,User22,65.88,Hurghada,2025-09-12 08:14:55,Windows,LocalStore
TXN1001349,User91,133.9,Luxor,2025-10-08 17:59:33,Web,Noon
TXN1001093,User71,49.38,Sharm,2025-09-18 18:32:04,Android,Noon
TXN1005472,User84,47.12,Alex,2025-09-24 05:08:59,iOS,LocalStore
TXN1001528,User82,78.67,Sharm,2025-09-30 07:41:42,Windows,Amazon
TXN1002860,User43,515.94,Alex,2025-10-04 20:09:28,Windows,LocalStore
TXN1001059,User34,552.22,Sharm,2025-09-23 12:58:06,iOS,Souq
TXN1001107,User46,250.63,Hurghada,2025-09-29 16:03:19,Windows,Amazon
TXN1009358,User22,30.55,Hurghada,2025-09-22 20:14:14,Windows,eBay
TXN1001667,User82,56.67,Sharm,2025-10-04 15:36:29,Windows,Amazon
TXN1005548,User38,41.64,Giza,2025-10-01 15:42:04,Android,Amazon
TXN1008970,User58,30.0,Cairo,2025-10-02 20:41:05,iOS,Noon
TXN1005923,User91,75.15,Luxor,2025-09-12 10:03:42,Web,Souq
TXN1000374,User91,103.19,Giza,2025-09-22 04:38:04,Web,LocalStore
TXN1000040,User80,948.61,Luxor,2025-09-30 08:24:26,iOS,Souq
TXN1006068,User1,40.5,Luxor,2025-09-13 16:54:00,Web,eBay
TXN1006584,User74,750.34,Alex,2025-09-17 15:02:55,Windows,Jumia
TXN1004638,User37,152.41,Sharm,2025-09-24 00:40:19,Windows,AliExpress
