TransactionID,UserID,Amount,Location,Time,Device,Merchant,tx_count_5m,tx_count_1h,avg_amount_24h,amount_zscore,tod_sin,tod_cos,missing_location,fraud_score,prediction
TXN1003949,User35,48.37,Alex,2025-09-26 14:58:21,iOS,Noon,0,1,46.0,-0.14283248566458173,-0.7019976963006096,-0.7121792150776637,0,0.11995746124141177,NORMAL
TXN1001213,User35,84.94,Alex,2025-09-27 14:28:59,iOS,eBay,0,0,54.18333333333334,-0.1323300978239412,-0.6052360995432448,-0.7960460186507308,0,0.1731075095653946,NORMAL
TXN1000011,User35,47.98,Aswan,2025-09-28 00:16:08,iOS,LocalStore,0,0,66.46,-0.14075865445384766,0.07033682114558543,0.9975232987710783,0,0.1385823940982917,NORMAL
TXN1002691,User35,45.07,Aswan,2025-09-28 14:53:40,iOS,Jumia,0,0,46.525,-0.14038714043291203,-0.6872988337366619,-0.7263747745786773,0,0.17497874633639204,NORMAL
TXN1001379,User35,16.76,Aswan,2025-09-28 21:34:32,iOS,Jumia,0,0,36.60333333333333,-0.14667891388125043,-0.5929505179749562,0.8052388982365613,0,0.15245922797324113,NORMAL
TXN1000979,User35,48.4,Aswan,2025-09-29 15:12:30,iOS,Jumia,0,0,32.58,-0.13720624554803768,-0.7446028722923262,-0.6675077247298473,0,0.17021187663727916,NORMAL
TXN1002258,User35,41.74,Aswan,2025-09-30 09:13:28,iOS,Souq,0,0,45.07,-0.13792720298979608,0.6643611515641865,-0.7474117073556635,0,0.14846230055086934,NORMAL
TXN1005191,User35,64.71,Alex,2025-09-30 15:19:46,iOS,Souq,0,0,53.224999999999994,-0.13074498320282474,-0.765389618534983,-0.6435671929479262,0,0.1750477142971848,NORMAL
TXN1003624,User35,37.33,Alex,2025-09-30 16:15:40,iOS,Noon,0,1,47.926666666666655,-0.137158787580453,-0.8981555108821243,-0.43967792561381813,0,0.11994155511623567,NORMAL
TXN1000403,User35,27.0,Alex,2025-09-30 20:48:52,iOS,LocalStore,0,0,42.69499999999999,-0.138962660901347,-0.7406091693486117,0.6719360522227986,0,0.16613619336132346,NORMAL
TXN1000789,User35,23.23,Alex,2025-10-01 05:38:56,iOS,Noon,0,0,38.80199999999999,-0.13899314460263842,0.9957782687026044,0.09179128269963187,0,0.11212572349461247,NORMAL
TXN1001522,User35,25.66,Aswan,2025-10-01 11:43:29,iOS,Noon,0,0,35.586,-0.13733619675259107,0.07200518663150798,-0.9974042576098027,0,0.1360806242805101,NORMAL
TXN1008043,User35,50.42,Alex,2025-10-02 16:06:06,iOS,LocalStore,0,0,50.42,-0.129501655594831,-0.879025228783704,-0.476775258546159,0,0.178251947462588,NORMAL
TXN1004984,User35,32.31,Alex,2025-10-03 04:33:51,iOS,Jumia,0,0,41.365,-0.13367173579381325,0.9301774942265262,0.367110105056318,0,0.11468713819916443,NORMAL
TXN1000026,User35,39.12,Aswan,2025-10-03 15:22:40,iOS,eBay,0,0,40.61666666666667,-0.13084463064039076,-0.7734715927339643,-0.6338309673987099,0,0.1704877176005028,NORMAL
TXN1009581,User35,23443.63,Alex,2025-10-03 16:41:53,iOS,Noon,0,0,7838.3533333333335,5.1764990963437585,-0.9424714431243688,-0.33428667172812854,0,-0.15031410581313742,FRAUD
TXN1002855,User35,47.62,Alex,2025-10-04 00:00:19,iOS,LocalStore,0,0,5890.67,-0.1716615651257296,0.0013817185515113562,0.9999990454264666,0,0.03168554457661954,NORMAL
TXN1007943,User35,68.95,Aswan,2025-10-04 19:17:50,iOS,LocalStore,0,0,58.285,-0.16565044598289433,-0.9428839930112712,0.3331212627904755,0,0.17176856457958795,NORMAL
TXN1001188,User35,39.31,Aswan,2025-10-04 20:33:11,iOS,Jumia,0,0,51.96,-0.17138764871334097,-0.7848214400609816,0.6197219596081835,0,0.1647116831726163,NORMAL
TXN1001058,User35,65.04,Alex,2025-10-05 00:42:28,iOS,Jumia,0,0,57.76666666666667,-0.16432465152412015,0.1842372671290271,0.9828817982854436,0,0.13555082477880842,NORMAL
TXN1002498,User35,27.39,Aswan,2025-10-05 12:08:41,iOS,LocalStore,0,0,50.1725,-0.17205151143441,-0.037879124986104754,-0.9992823284188944,0,0.13786367922705772,NORMAL
TXN1002644,User35,40.7,Alex,2025-10-06 10:59:27,iOS,Souq,0,0,34.045,-0.1678473958638661,0.2611363531608591,-0.9653019243002923,0,0.13865427481990245,NORMAL
TXN1002819,User35,21.57,Alex,2025-10-06 17:38:17,iOS,LocalStore,0,0,31.135,-0.17131735184730348,-0.9955139293643135,-0.09461509626705804,0,0.16864904012586585,NORMAL
TXN1005747,User35,37.84,Aswan,2025-10-06 21:38:29,iOS,Jumia,0,0,33.370000000000005,-0.1664026902551129,-0.5789847452247112,0.8153383744170737,0,0.15322282908098755,NORMAL
TXN1000698,User35,42.51,Alex,2025-10-07 08:03:31,iOS,eBay,0,0,35.655,-0.16427848128501482,0.8582515778647201,-0.5132292169125978,0,0.13519700049399308,NORMAL
TXN1001363,User35,106.89,Aswan,2025-10-07 08:36:58,iOS,Souq,0,1,49.902,-0.14782816976577426,0.7744846591509347,-0.6325926910262721,0,0.07221370510433561,NORMAL
TXN1000904,User35,50.77,Alex,2025-10-07 10:34:58,iOS,Jumia,0,0,50.04666666666666,-0.1605198756035735,0.36257358949949786,-0.9319551449492887,0,0.1487158474493016,NORMAL
TXN1006542,User35,30.26,Alex,2025-10-07 10:55:05,iOS,eBay,0,1,47.21999999999999,-0.16456694878571315,0.2794799115622837,-0.9601515396192093,0,0.07405676487588664,NORMAL
TXN1008032,User35,23.53,Alex,2025-10-08 00:23:26,iOS,Amazon,0,0,50.792,-0.16525987356473917,0.10206914136854149,0.9947773069286858,0,0.1375442803203913,NORMAL
TXN1004993,User35,41.81,Alex,2025-10-08 18:46:53,iOS,AliExpress,0,0,32.67,-0.15981943785078026,-0.9791490103493237,0.20314333740474966,0,0.1657278280570254,NORMAL
TXN1006417,User36,246.47,Luxor,2025-09-10 11:50:14,Android,eBay,0,0,246.47,0.0,0.042602225217906256,-0.9990921130739061,0,0.1406022786646317,NORMAL
TXN1000408,User36,207.72,Luxor,2025-09-10 14:38:10,Android,Noon,0,0,227.095,-0.7071067811865475,-0.6366391932654876,-0.7711618102566212,0,0.15889369710180162,NORMAL
TXN1008655,User36,233.92,Luxor,2025-09-10 18:24:01,Android,eBay,0,0,229.37,0.23012766998369386,-0.9945142912141585,0.10460078666434601,0,0.16011166212412836,NORMAL
TXN1005001,User36,160.53,Luxor,2025-09-10 18:54:46,Android,eBay,0,1,212.16,-1.3580504447864654,-0.9715835564334823,0.23669683746950718,0,0.07248298330219244,NORMAL
TXN1005656,User36,96.28,Sharm,2025-09-11 14:43:22,Android,LocalStore,0,0,163.57666666666668,-1.5099000286712516,-0.653970933500218,-0.7565196746528496,0,0.12436561614426017,NORMAL
TXN1002915,User36,113.22,Sharm,2025-09-11 15:06:48,Android,Amazon,0,1,150.9875,-1.0017385705380213,-0.7277727576572103,-0.6858183529273764,0,0.10173006605425922,NORMAL
TXN1009075,User36,239.62,Sharm,2025-09-11 17:25:52,Android,Jumia,0,0,168.714,0.8703064576188612,-0.988929703964084,-0.1483847721887567,0,0.14614258692794596,NORMAL
TXN1005128,User36,159.35,Sharm,2025-09-11 21:15:10,Android,Souq,0,0,152.1175,-0.3901189311486299,-0.6587988874638518,0.7523190984392135,0,0.1574008882257062,NORMAL
TXN1007304,User36,62.62,Sharm,2025-09-12 04:25:34,Android,AliExpress,0,0,134.21800000000002,-1.571032401590256,0.9163044914636213,0.40048230787838107,0,0.06362741652698017,NORMAL
TXN1003454,User36,90.03,Sharm,2025-09-12 09:22:42,Android,Souq,0,0,121.59285714285714,-1.036371217605019,0.6337184638120487,-0.7735637715299866,0,0.12798427317357286,NORMAL
TXN1003454,User36,90.03,Sharm,2025-09-12 09:22:42,Android,Souq,0,0,121.59285714285714,-0.9432682803490664,0.6337184638120487,-0.7735637715299866,0,0.13554710632795514,NORMAL
TXN1009260,User36,66.98,Luxor,2025-09-12 15:11:39,Android,AliExpress,0,0,118.105,-1.1477439003931718,-0.7421220877154129,-0.6702647289876718,0,0.1420818032238213,NORMAL
TXN1008779,User36,229.35,Sharm,2025-09-12 15:21:07,Android,Amazon,0,1,133.99714285714285,1.0719844527019042,-0.769167241657186,-0.6390475368558086,0,0.0710211147952502,NORMAL
TXN1003279,User36,212.5,Sharm,2025-09-12 17:04:19,Android,Souq,0,0,143.81,0.7849239383446033,-0.9706290680285434,-0.24058098906198153,0,0.1471942458189041,NORMAL
TXN1005387,User36,293.2,Luxor,2025-09-13 13:53:26,Android,AliExpress,0,0,200.5075,1.6686167892988402,-0.47498438486576605,-0.8799942239206402,0,0.10172536257701775,NORMAL
TXN1001819,User36,116.27,Luxor,2025-09-13 15:46:58,Android,eBay,0,0,207.32333333333335,-0.6376698398992525,-0.8362064009849678,-0.5484148566110945,0,0.16952004721840275,NORMAL
TXN1006315,User36,127.82,Sharm,2025-09-14 21:50:28,Android,Souq,0,0,127.82,-0.46529798100186925,-0.5355811672749381,0.844483755474559,0,0.1515545026578607,NORMAL
TXN1006855,User36,169.16,Luxor,2025-09-14 22:38:07,Android,Jumia,0,1,148.49,0.10259021239770669,-0.3497305188376659,0.9368503424739392,0,0.06795203897077101,NORMAL
TXN1003233,User36,137.59,Luxor,2025-09-15 09:03:39,Android,LocalStore,0,0,144.85666666666668,-0.3366668904723838,0.6957561091777962,-0.7182781052919367,0,0.1521198990462425,NORMAL
TXN1004196,User36,152.58,Sharm,2025-09-15 18:45:26,Android,Noon,0,0,146.78750000000002,-0.11510371438041679,-0.980414655875193,0.19694441486146982,0,0.17468730457623705,NORMAL
TXN1000078,User36,234.61,Sharm,2025-09-15 22:32:07,Android,Amazon,0,0,173.485,1.0561583577470866,-0.3741345579107285,0.9273744295466334,0,0.11753228902869745,NORMAL
TXN1002391,User36,144.81,Sharm,2025-09-16 13:53:18,Android,Jumia,0,0,177.33333333333334,-0.27656014397645623,-0.47447234462527366,-0.8802704096956773,0,0.1614154494639647,NORMAL
TXN1000172,User36,130.42,Luxor,2025-09-16 17:15:05,Android,AliExpress,0,0,165.605,-0.48297868735115906,-0.9808561524085435,-0.19473368553567738,0,0.16941376726721297,NORMAL
TXN1009531,User36,145.94,Alex,2025-09-17 07:43:35,Android,AliExpress,0,0,140.39000000000001,-0.23682280827389945,0.8995895416989382,-0.43673636952501943,0,0.14699184615604677,NORMAL
TXN1009743,User36,17956.38,Luxor,2025-09-17 11:29:07,Android,eBay,0,0,4594.3875,4.799277960238807,0.1343465082127619,-0.9909344154539382,0,-0.13555687284720674,FRAUD
TXN1003410,User36,98.37,Luxor,2025-09-17 17:36:00,Android,eBay,0,0,6066.8966666666665,-0.2132740337324061,-0.9945218953682734,-0.10452846326765336,0,0.06891576873209498,NORMAL
TXN1007625,User36,133.55,Sharm,2025-09-17 22:56:02,Android,Jumia,0,0,4583.5599999999995,-0.19938750792822255,-0.2754975430556822,0.9613017755992561,0,0.05680776111122082,NORMAL
TXN1007465,User36,214.14,Luxor,2025-09-18 09:45:40,Android,LocalStore,0,0,4600.61,-0.17271465814532588,0.5531492388662155,-0.8330821805450688,0,0.07693633566405605,NORMAL
TXN1002790,User36,297.31,Luxor,2025-09-18 17:05:13,Android,LocalStore,0,0,185.8425,-0.14545184894849775,-0.9715663407846269,-0.23676749239363537,0,0.17756053510453573,NORMAL
TXN1007504,User36,232.56,Luxor,2025-09-18 17:38:55,Android,Jumia,0,1,219.39,-0.1622924442412892,-0.9957715908190763,-0.0918636974960517,0,0.12975359863078367,NORMAL
TXN1003576,User36,246.14,Luxor,2025-09-19 02:17:26,Android,Amazon,0,0,247.5375,-0.15556264626339583,0.5643668146178712,0.8255241356605374,0,0.12930827946678697,NORMAL
TXN1009454,User36,104.44,Luxor,2025-09-19 10:28:59,Android,Noon,0,0,220.1125,-0.19673626390771418,0.3867780249613716,-0.9221728468172226,0,0.1565109898215732,NORMAL
TXN1005482,User36,67.16,Luxor,2025-09-19 11:37:51,Android,Amazon,0,0,189.522,-0.2053645476408311,0.0964972172334495,-0.9953332542752706,0,0.14380070052285843,NORMAL
TXN1007088,User36,433.17,Sharm,2025-09-19 13:42:42,Android,Souq,0,0,230.13,-0.08595542881522,-0.4332658742978324,-0.9012661550113457,0,0.16062605182996076,NORMAL
TXN1001527,User36,64.93,Luxor,2025-09-19 17:36:34,Android,Souq,0,0,191.4,-0.2036374786194215,-0.9947773069286858,-0.10206914136854138,0,0.17801016829428812,NORMAL
TXN1000902,User36,578.74,Luxor,2025-09-19 19:03:36,Android,AliExpress,0,0,249.0966666666667,-0.0323582750898998,-0.9617413095492112,0.2739592186924328,0,0.15495009068233623,NORMAL
TXN1003430,User36,216.75,Luxor,2025-09-20 07:35:02,Android,Souq,0,0,244.19833333333335,-0.15237559852579774,0.9152528923068305,-0.40287981225668457,0,0.14303543289188592,NORMAL
TXN1008122,User36,115.8,Luxor,2025-09-20 15:22:03,Android,Amazon,0,0,244.055,-0.18440553825440584,-0.7717633357638659,-0.6359098627719423,0,0.17717699366263406,NORMAL
TXN1003417,User36,127.01,Sharm,2025-09-20 16:41:17,Android,Amazon,0,0,220.64600000000002,-0.17817653085863291,-0.9415930538671278,-0.33675290779617056,0,0.1810385862188209,NORMAL
TXN1003806,User36,241.12,Sharm,2025-09-21 16:22:49,Android,eBay,0,0,184.065,-0.13639130532809515,-0.9114332003940959,-0.41144807840039294,0,0.1765481425479053,NORMAL
TXN1002661,User36,106.17,Luxor,2025-09-21 18:12:43,Android,LocalStore,0,0,173.645,-0.18209143595814456,-0.9984609954503894,0.055458458004325646,0,0.17651247737977444,NORMAL
TXN1004339,User36,186.46,Luxor,2025-09-21 18:53:58,Android,Jumia,0,1,177.91666666666666,-0.1513590520095685,-0.9724038633646629,0.23330393591510182,0,0.1237114538656639,NORMAL
TXN1000517,User36,59.64,Luxor,2025-09-21 23:37:04,Android,Jumia,0,0,148.3475,-0.1952140775042698,-0.0998986327674517,0.9949976196811698,0,0.14252750645572432,NORMAL
TXN1004513,User36,278.74,Luxor,2025-09-22 14:54:34,Android,AliExpress,0,0,174.426,-0.11317006343273135,-0.6901459939755689,-0.7236701645083028,0,0.17889966403509228,NORMAL
TXN1007424,User36,242.77,Luxor,2025-09-22 16:18:41,Android,eBay,0,0,185.8166666666667,-0.12517680191068967,-0.9038648841440072,-0.42781803516371336,0,0.17849107798320357,NORMAL
TXN1003478,User36,130.08,Sharm,2025-09-22 18:21:47,Android,AliExpress,0,0,179.538,-0.16582837397383934,-0.9954863648306577,0.09490467552361492,0,0.17640323899708543,NORMAL
TXN1005072,User36,151.38,Luxor,2025-09-22 22:37:04,Android,Amazon,0,0,172.522,-0.1560159252186001,-0.35401900320621016,0.935238229206271,0,0.14881477701879775,NORMAL
TXN1009893,User36,32.59,Luxor,2025-09-23 08:31:49,Android,Noon,0,0,167.11200000000002,-0.199636900790856,0.7885029952521502,-0.6150309150590623,0,0.14333078700656654,NORMAL
TXN1000386,User36,99.23,Sharm,2025-09-23 17:58:01,Android,AliExpress,0,0,103.32000000000002,-0.17189281477500898,-0.9999625550315927,-0.00865381619222955,0,0.17350633952255118,NORMAL
TXN1006335,User36,425.23,Sharm,2025-09-24 04:02:44,Android,LocalStore,0,0,185.6833333333333,-0.04323315640759948,0.871926879953902,0.4896361057089785,0,0.11639600504697056,NORMAL
TXN1005966,User36,78.82,Sharm,2025-09-24 09:12:25,Android,AliExpress,0,0,201.09333333333333,-0.17909446774312782,0.667778425842086,-0.7443601104169041,0,0.15730719865881476,NORMAL
TXN1000736,User36,78.68,Luxor,2025-09-24 14:09:23,Android,Amazon,0,0,170.49,-0.17739797048591413,-0.5350283392759463,-0.8448341116287995,0,0.17542782958756825,NORMAL
TXN1004193,User36,396.71,Sharm,2025-09-25 06:37:04,Android,Amazon,0,0,184.73666666666668,-0.04808693262976473,0.9869495666861092,-0.16102966440411304,0,0.120929781414993,NORMAL
TXN1008852,User36,75.05,Luxor,2025-09-25 12:48:31,Android,Jumia,0,0,183.48,-0.1779909713085806,-0.21011628054728745,-0.9776764028291639,0,0.15520928396482297,NORMAL
TXN1004738,User36,232.43,Sharm,2025-09-25 13:43:57,Android,eBay,0,1,195.71749999999997,-0.11198093919398901,-0.4381750499156073,-0.8988896626569108,0,0.11336663551525883,NORMAL
TXN1008234,User36,123.8,Luxor,2025-09-25 14:55:37,Android,Jumia,0,0,206.9975,-0.15583166440664745,-0.6934542263977723,-0.7205006841711304,0,0.1807265441043761,NORMAL
TXN1007453,User36,297.4,Sharm,2025-09-25 18:15:55,Android,LocalStore,0,0,225.07799999999997,-0.08211361902088403,-0.9975893484836994,0.06939374461627008,0,0.17129816291956046,NORMAL
TXN1009463,User36,47.34,Luxor,2025-09-25 22:58:31,Android,Souq,0,0,195.45499999999996,-0.18654650372421747,-0.2650653061264244,0.9642304618129968,0,0.14965311679315751,NORMAL
TXN1002701,User36,148.92,Sharm,2025-09-25 23:16:09,Android,AliExpress,0,1,188.80714285714285,-0.14185842922554315,-0.1901664810649742,0.9817518573852381,0,0.06918893302803508,NORMAL
TXN1002010,User36,177.15,Sharm,2025-09-25 23:18:40,Android,Souq,1,2,187.35,-0.1285903499229879,-0.17937458593745823,0.9837808485225586,0,-0.16753051586505963,FRAUD
TXN1008059,User36,199.13,Luxor,2025-09-27 08:52:34,Android,Amazon,0,0,199.13,-0.11804732572347866,0.7296651928813762,-0.6838045819511478,0,0.15284781403571474,NORMAL
TXN1007060,User36,276.98,Sharm,2025-09-27 10:44:22,Android,LocalStore,0,0,238.055,-0.08321174985342453,0.3240550173092292,-0.9460382369422048,0,0.15293260083483756,NORMAL
TXN1003842,User36,209.99,Sharm,2025-09-27 21:11:56,Android,Noon,0,0,228.70000000000002,-0.11195489405080529,-0.6693467501133116,0.7429501518357393,0,0.1609714625937817,NORMAL
TXN1004363,User36,395.52,Sharm,2025-09-28 00:40:47,Android,eBay,0,0,270.405,-0.028981081076291864,0.17701316712704562,0.9842084833324963,0,0.13182868749040783,NORMAL
TXN1007875,User36,200.55,Sharm,2025-09-28 10:09:02,Android,eBay,0,0,270.76,-0.11573862326008043,0.4654857991664868,-0.8850553489891675,0,0.1576252398104639,NORMAL
TXN1000005,User36,135.72,Sharm,2025-09-28 14:18:40,Android,Noon,0,0,235.445,-0.14400296205259058,-0.5688011231028515,-0.8224750952806624,0,0.1750676785366848,NORMAL
TXN1007531,User36,164.99,Luxor,2025-09-29 09:02:22,Android,LocalStore,0,0,167.08666666666667,-0.12965935312558802,0.6997672489516239,-0.7143709101682935,0,0.15524209805268158,NORMAL
TXN1002362,User36,123.73,Luxor,2025-09-29 12:25:30,Android,LocalStore,0,0,141.48000000000002,-0.14753351799073286,-0.1110353085542773,-0.9938164620563781,0,0.15015240252403406,NORMAL
TXN1004194,User36,253.09,Sharm,2025-09-29 17:15:46,Android,Noon,0,0,180.60333333333335,-0.08695795303922248,-0.9814324104266858,-0.19180829951820474,0,0.1774394031323766,NORMAL
TXN1002565,User36,298.48,Sharm,2025-09-29 23:36:46,Android,Souq,0,0,210.07250000000002,-0.06530321784632606,-0.10120099564717801,0.994866000263362,0,0.14196164495915448,NORMAL
TXN1008476,User36,104.63,Luxor,2025-09-30 18:50:35,Android,AliExpress,0,0,201.555,-0.15533556523982422,-0.9757419476428575,0.21892384888385985,0,0.1741240838639702,NORMAL
TXN1000890,User36,136.4,Sharm,2025-10-01 00:37:57,Android,Souq,0,0,120.515,-0.13930875920539526,0.16483242779564475,0.9863215858668984,0,0.1425481803727151,NORMAL
TXN1003935,User36,106.78,Luxor,2025-10-01 07:28:13,Android,AliExpress,0,0,115.93666666666667,-0.15236748222091115,0.926829292198551,-0.37548297314623047,0,0.14291430309498843,NORMAL
TXN1002104,User36,191.9,Luxor,2025-10-01 19:05:23,Android,Amazon,0,0,145.02666666666667,-0.11074725974423669,-0.9595804676560251,0.2814344081540921,0,0.1728565079801615,NORMAL
TXN1004594,User36,139.6,Luxor,2025-10-02 11:02:27,Android,LocalStore,0,0,165.75,-0.13511310824367773,0.24847856918263694,-0.9686373937944733,0,0.14868934940323464,NORMAL
TXN1002673,User36,131.54,Sharm,2025-10-02 13:08:44,Android,LocalStore,0,0,154.34666666666666,-0.13811192513285928,-0.2954301583256217,-0.9553643396902033,0,0.1619348827652783,NORMAL
TXN1007041,User36,96.39,Luxor,2025-10-02 14:09:46,Android,Jumia,0,0,139.8575,-0.15430615061485903,-0.5364406658334055,-0.8439380380337247,0,0.17534893211137004,NORMAL
TXN1001198,User36,241.56,Sharm,2025-10-02 14:31:56,Android,Jumia,0,1,160.198,-0.0822085850823389,-0.6154322262449746,-0.7881898089287594,0,0.12160135192422722,NORMAL
TXN1006514,User36,293.61,Sharm,2025-10-03 15:07:45,Android,LocalStore,0,0,293.61,-0.056026316789239194,-0.730609321838785,-0.6827957372759959,0,0.17434468874953568,NORMAL
TXN1009802,User36,11953.63,Sharm,2025-10-04 05:55:30,Android,AliExpress,0,0,6123.62,4.807885360314359,0.9998072404820648,0.019633692460628474,0,-0.1493104259760979,FRAUD
TXN1000721,User36,59.64,Luxor,2025-10-05 02:54:41,Android,eBay,0,0,6006.634999999999,-0.20548398573799184,0.6905142919948871,0.7233187489280226,0,0.0129502353487011,NORMAL
TXN1008994,User36,91.67,Luxor,2025-10-05 09:02:21,Android,Jumia,0,0,75.655,-0.19069556331431028,0.699819197619815,-0.7143200197689816,0,0.15201341678674002,NORMAL
TXN1003444,User36,194.26,Luxor,2025-10-05 13:47:20,Android,Jumia,0,0,115.19,-0.1460235086596423,-0.4513967497368967,-0.8923233574926555,0,0.1643679114120455,NORMAL
TXN1003507,User36,156.33,Sharm,2025-10-05 13:47:25,Android,Noon,1,1,125.475,-0.16132310231683986,-0.4517211778183833,-0.8921591660182462,0,-0.08789145238919494,FRAUD
TXN1006044,User36,68.47,Sharm,2025-10-05 13:55:09,Android,Souq,0,2,114.074,-0.19805428562602606,-0.4815624821780448,-0.8764117615359348,0,0.004814142464001359,NORMAL
TXN1000182,User36,223.27,Luxor,2025-10-05 14:53:21,Android,Jumia,0,1,132.27333333333334,-0.130056307457032,-0.6862945321580006,-0.7273237347495481,0,0.12705080361012727,NORMAL
TXN1001701,User36,154.63,Luxor,2025-10-05 15:17:24,Android,Amazon,0,1,135.46714285714285,-0.1591058203156815,-0.7587031106589778,-0.6514365585967606,0,0.12644849334083985,NORMAL
TXN1008213,User36,414.29,Sharm,2025-10-05 19:45:20,Android,Amazon,0,0,170.32000000000002,-0.04477281035334359,-0.8962285103138634,0.44359267047663586,0,0.15545616712218896,NORMAL
TXN1003982,User36,132.91,Luxor,2025-10-06 07:26:35,Android,Jumia,0,0,179.47875,-0.1681401455341684,0.9294817099317467,-0.3688682026176237,0,0.14416116752308827,NORMAL
TXN1005680,User36,155.96,Sharm,2025-10-06 12:27:55,Android,Amazon,0,0,187.51500000000001,-0.15700633664115501,-0.12150843539169359,-0.9925903989706241,0,0.15322341861786237,NORMAL
TXN1001904,User36,169.86,Sharm,2025-10-06 13:31:10,Android,Souq,0,0,185.55333333333334,-0.14995534418439113,-0.3873815027934252,-0.9219195036951477,0,0.1706906460425554,NORMAL
TXN1007455,User36,194.31,Luxor,2025-10-06 14:17:42,Android,Noon,0,1,206.46142857142857,-0.13820769953226258,-0.5653269733138326,-0.8248669063817635,0,0.1219886682249488,NORMAL
TXN1006036,User36,135.88,Sharm,2025-10-06 18:05:50,Android,Souq,0,0,200.535,-0.16369780013520294,-0.9996760970536633,0.025449970128760015,0,0.17262373357696786,NORMAL
TXN1002122,User36,143.11,Sharm,2025-10-06 18:42:10,Android,Amazon,0,1,192.3314285714286,-0.15954631698724878,-0.9831221221647077,0.1829505203883319,0,0.12688091338220098,NORMAL
TXN1000892,User36,184.23,Sharm,2025-10-07 10:03:38,Android,eBay,0,0,163.89166666666668,-0.1400257388802668,0.4862082902616021,-0.8738429484071435,0,0.15968254172969643,NORMAL
TXN1004694,User36,218.75,Sharm,2025-10-07 18:13:52,Android,Souq,0,0,182.03,-0.1235332168927078,-0.9981701461042338,0.060467837949214474,0,0.1736286505133562,NORMAL
TXN1008303,User36,307.73,Luxor,2025-10-07 18:59:09,Android,LocalStore,0,1,236.90333333333334,-0.08206323219212755,-0.9668790952145291,0.25523482371560036,0,0.11571942957538212,NORMAL
TXN1005157,User36,92.62,Luxor,2025-10-07 21:08:09,Android,Jumia,0,0,200.8325,-0.18085664540553234,-0.681519544145086,0.7317999118258175,0,0.1653517426960795,NORMAL
TXN1005932,User36,196.21,Sharm,2025-10-08 08:26:51,Android,Amazon,0,0,199.90800000000002,-0.13190531971222083,0.8016452435825993,-0.5978000530623889,0,0.14761057707470182,NORMAL
TXN1000166,User36,297.76,Sharm,2025-10-08 12:37:20,Android,Amazon,0,0,222.61400000000003,-0.08392039007090546,-0.16217792310556725,-0.9867615321125792,0,0.15262160205651304,NORMAL
TXN1002311,User36,201.29,Luxor,2025-10-08 13:04:06,Android,Souq,0,1,219.06000000000003,-0.12868660655863112,-0.2760567591041449,-0.9611413349517937,0,0.10347529332516142,NORMAL
TXN1009838,User36,75.79,Sharm,2025-10-08 14:14:02,Android,LocalStore,0,0,198.59285714285716,-0.1871095734058336,-0.5520582632503027,-0.8338055372669694,0,0.17682347835306872,NORMAL
TXN1003710,User37,94.64,Aswan,2025-09-09 06:26:47,Windows,eBay,0,0,94.64,0.0,0.9931791314477183,-0.11659851138310458,0,0.12233768473799544,NORMAL
TXN1008999,User37,263.63,Sharm,2025-09-09 11:27:52,Windows,Jumia,0,0,179.135,0.7071067811865476,0.13974919198426916,-0.9901869335331304,0,0.1179347515765295,NORMAL
TXN1002155,User37,261.54,Sharm,2025-09-09 14:26:32,Windows,Noon,0,0,206.60333333333332,0.566540071597359,-0.5966918343134905,-0.8024704697766778,0,0.14997895321860594,NORMAL
TXN1009314,User37,253.0,Sharm,2025-09-09 15:27:47,Windows,Jumia,0,0,218.2025,0.4217713121633117,-0.7874283633917585,-0.6164061749578574,0,0.15865131615090772,NORMAL
TXN1002224,User37,287.29,Sharm,2025-09-09 17:40:50,Windows,Amazon,0,0,232.01999999999998,0.7100087839337166,-0.9965050191585386,-0.08353290843637927,0,0.14780820524160376,NORMAL
TXN1006509,User37,207.5,Sharm,2025-09-09 23:41:51,Windows,LocalStore,0,0,227.9333333333333,-0.2904863503118696,-0.079111559745713,0.9968657688548647,0,0.14288925280885983,NORMAL
TXN1007264,User37,140.02,Sharm,2025-09-09 23:56:01,Windows,Amazon,0,1,215.3742857142857,-1.042232121577887,-0.017379695414953135,0.9998489616873558,0,0.03359053118912636,NORMAL
TXN1002638,User37,339.63,Aswan,2025-09-10 11:51:50,Windows,Souq,0,0,248.16333333333333,1.3579252435656168,0.0356262649287197,-0.9993651831273834,0,0.0974595543286984,NORMAL
TXN1003263,User37,358.25,Sharm,2025-09-10 12:27:09,Windows,Noon,0,1,263.89,1.314874630790239,-0.11818733402197418,-0.9929913162141843,0,0.04267065994964453,NORMAL
TXN1003528,User37,342.82,Aswan,2025-09-10 15:13:19,Windows,AliExpress,0,0,275.50142857142856,1.0130699251701698,-0.7469767239460996,-0.6648501890522048,0,0.13047855991330704,NORMAL
TXN1009009,User37,418.9,Sharm,2025-09-10 15:52:16,Windows,LocalStore,0,1,299.20142857142855,1.5519749063051649,-0.8486641110122408,-0.5289321569727095,0,0.05603262918082014,NORMAL
TXN1000115,User37,217.34,Sharm,2025-09-10 16:52:06,Windows,Jumia,0,1,288.96875,-0.5172648540475023,-0.9564322361477012,-0.2919544102381533,0,0.11399256726516649,NORMAL
